8.629873124402054341e-02 3.242573683433710996e-01 -3.807242698635770473e-01 -3.880647332264817728e-01
8.667363169158973091e-02 3.246322687909400373e-01 -3.803493694160081096e-01 -3.482965864517746368e-01
8.705094715631180036e-02 3.250095842556622316e-01 -3.799720539512860817e-01 -3.046754837527074766e-01
8.742308759583276856e-02 3.253817246951830056e-01 -3.795999135117650303e-01 -2.581744487503040975e-01
8.778613083778315229e-02 3.257447679371334726e-01 -3.792368702698145633e-01 -2.097663323601275109e-01
8.813829685317872698e-02 3.260969339525290334e-01 -3.788847042544190580e-01 -1.603194126496826910e-01
8.847913697390701049e-02 3.264377740732575250e-01 -3.785438641336907328e-01 -1.105434919826857459e-01
8.880862141904410922e-02 3.267672585183943879e-01 -3.782143796885538700e-01 -6.098250982676088616e-02
8.912760308493974937e-02 3.270862401842899447e-01 -3.778953980226582021e-01 -1.203276291989446682e-02
