8.699585711830813695e-02 3.249544942176585405e-01 -3.800271439892895509e-01 -3.873676073521943319e-01
9.031583537232136527e-02 3.282744724716718521e-01 -3.767071657352764058e-01 -3.446543827710428776e-01
9.356828562721238030e-02 3.315269227265627561e-01 -3.734547154803855018e-01 -2.981581452818069522e-01
9.583949766857255415e-02 3.337981347679228050e-01 -3.711835034390251753e-01 -2.497580386775642980e-01
9.711419222766633219e-02 3.350728293270165969e-01 -3.699088088799314944e-01 -2.004382709702443310e-01
9.765317668269506146e-02 3.356118137820454650e-01 -3.693698244249026819e-01 -1.508045328201663704e-01
9.772972588647987902e-02 3.356883629858303242e-01 -3.692932752211179337e-01 -1.012929030701128774e-01
9.755058992902125581e-02 3.355092270283715483e-01 -3.694724111785767651e-01 -5.224054131678362162e-02
9.725235118742633911e-02 3.352109882867767010e-01 -3.697706499201715014e-01 -3.908014817407732232e-03
